省份,剧种,BV号,视频进度(秒),弹幕内容
河南,豫剧,BV13L411t7MQ,1768.868,你恨着谁，相爷
河南,豫剧,BV13L411t7MQ,1737.215,雷霆之怒
河南,豫剧,BV13L411t7MQ,1406.716,苟东西还有点心，但不多
河南,豫剧,BV13L411t7MQ,1290.025,我替他们回答，自动字幕有时像个智障
河南,豫剧,BV13L411t7MQ,1182.063,前面的那位，他是驸马，他敢孩子置公主于何地呀
河南,豫剧,BV13L411t7MQ,903.176,还有15个人呢，请出来
河南,豫剧,BV13L411t7MQ,694.793,这说话太让人心寒了
河南,豫剧,BV13L411t7MQ,207.372,英哥和冬梅应该是他一儿一女的名字
河南,豫剧,BV13L411t7MQ,7959.912,铡!铡!铡
河南,豫剧,BV13L411t7MQ,2741.641,湖广熟天下足是真的，但如果熟都不熟就全旱死就是另外一个故事了
河南,豫剧,BV13L411t7MQ,7172.756,要不铡了驸马让王朝没事去给皇姑聊天解闷吧
河南,豫剧,BV13L411t7MQ,2655.001,《多骂上几句陈世美》
河南,豫剧,BV13L411t7MQ,2649.001,《多叫上几句陈世美》
河南,豫剧,BV13L411t7MQ,6423.858,万物皆可天妇罗
河南,豫剧,BV13L411t7MQ,2591.391,《同名同姓》
河南,豫剧,BV13L411t7MQ,2434.271,这里秦香莲是豁出去了
河南,豫剧,BV13L411t7MQ,2266.511,陈世美的这眼神都想刀人了
河南,豫剧,BV13L411t7MQ,2091.131,这是真哭
河南,豫剧,BV13L411t7MQ,5527.593,你包黑子   陈世美破防了
河南,豫剧,BV13L411t7MQ,5659.251,公主好美0
河南,豫剧,BV13L411t7MQ,8075.964,好
河南,豫剧,BV13L411t7MQ,6233.512,2025加一
河南,豫剧,BV13L411t7MQ,6187.282,18
河南,豫剧,BV13L411t7MQ,7969.858,铡！！！
河南,豫剧,BV13L411t7MQ,6430.622,彩！！
河南,豫剧,BV13L411t7MQ,1295.425,智齿↓
河南,豫剧,BV13L411t7MQ,1048.397,14
河南,豫剧,BV13L411t7MQ,157.588,下面红字好人
河南,豫剧,BV13L411t7MQ,0.012,好看爱看
河南,豫剧,BV13L411t7MQ,103.426,在在在
河南,豫剧,BV13L411t7MQ,2678.673,相爷当然知道内情，全天下科举出身当新贵的就他一个陈驸马，陈世美
河南,豫剧,BV13L411t7MQ,4871.953,先入为主了还是怎么回事，感觉没有吴心平老师的那一版听着舒服
河南,豫剧,BV13L411t7MQ,1370.505,陈世美：种地？那不中
河南,豫剧,BV13L411t7MQ,1675.01,抱琵琶
河南,豫剧,BV13L411t7MQ,7832.485,触发关键词
河南,豫剧,BV13L411t7MQ,6554.165,像极了射手打不过要去叫辅助的样子
河南,豫剧,BV13L411t7MQ,6192.405,14了
河南,豫剧,BV13L411t7MQ,5987.565,张飞贴脸开大
河南,豫剧,BV13L411t7MQ,4985.045,这真的不毁嗓子吗？
河南,豫剧,BV13L411t7MQ,4980.145,这真的不毁嗓子
河南,豫剧,BV13L411t7MQ,4545.365,不懂就问包拯，这样唱真的对嗓子好吗？
河南,豫剧,BV13L411t7MQ,4528.885,1.01
河南,豫剧,BV13L411t7MQ,4221.645,这已经是博主找到最清晰的版本
河南,豫剧,BV13L411t7MQ,3096.645,我老奶说话就这样，说的也是特别混的
河南,豫剧,BV13L411t7MQ,5247.931,好，覆水难收……
河南,豫剧,BV13L411t7MQ,101.203,我这二十
河南,豫剧,BV13L411t7MQ,4572.451,唱得不错呀！！！
河南,豫剧,BV13L411t7MQ,4027.571,这设计的不合理啊
河南,豫剧,BV13L411t7MQ,3193.651,处处树敌
河南,豫剧,BV13L411t7MQ,3186.451,这情商太低啊
河南,豫剧,BV13L411t7MQ,2669.531,看到这里证实了，这相爷是故意换良知！
河南,豫剧,BV13L411t7MQ,1199.691,着实该杀！
河南,豫剧,BV13L411t7MQ,555.691,着实该杀
河南,豫剧,BV13L411t7MQ,7817.558,说实话，正常情况下，一个圣旨，包拯就寄了，也没后续
河南,豫剧,BV13L411t7MQ,7777.708,摊上这么大的官司，谁都没法
河南,豫剧,BV13L411t7MQ,6936.748,唱功真了的啊
河南,豫剧,BV13L411t7MQ,6760.363,现在年轻人来不了
河南,豫剧,BV13L411t7MQ,4915.933,国粹
河南,豫剧,BV13L411t7MQ,102.964,有有有
河南,豫剧,BV13L411t7MQ,3096.178,河南老话  硬念eng
河南,豫剧,BV13L411t7MQ,3066.1,相爷给了你台阶下，你不珍惜，真是活该阿
河南,豫剧,BV13L411t7MQ,8074.283,黑脸都给激成红脸了
河南,豫剧,BV13L411t7MQ,4042.298,太感银了
河南,豫剧,BV13L411t7MQ,112.051,好
河南,豫剧,BV13L411t7MQ,1077.092,2025啦
河南,豫剧,BV13L411t7MQ,985.451,这爆发力真的厉害
河南,豫剧,BV13L411t7MQ,7456.761,这不是和皇后吗，不是太后吧？
河南,豫剧,BV13L411t7MQ,8033.368,包青天脱帽子皇亲国戚人头落地！
河南,豫剧,BV13L411t7MQ,747.409,开封人在这儿报个到。
河南,豫剧,BV13L411t7MQ,506.214,不是良心发现是心虚
河南,豫剧,BV13L411t7MQ,6430.747,好
河南,豫剧,BV13L411t7MQ,6249.134,2025
河南,豫剧,BV13L411t7MQ,7687.864,这段精彩
河南,豫剧,BV13L411t7MQ,764.401,有人吗
河南,豫剧,BV13L411t7MQ,2750.356,漏两滴儿马尿
河南,豫剧,BV13L411t7MQ,2660.355,这相爷和陈世美不对付吧
河南,豫剧,BV13L411t7MQ,226.88,应该是往外去传
河南,豫剧,BV13L411t7MQ,277.16,但是人家后面给了钱还要杀人家母子，赶尽杀绝啊
河南,豫剧,BV13L411t7MQ,2061.857,這男人也太壞了吧！！！！
河南,豫剧,BV13L411t7MQ,2366.076,还有人吗
河南,豫剧,BV13L411t7MQ,2655.759,哈哈哈哈哈哈哈哈哈
河南,豫剧,BV13L411t7MQ,1745.913,咱陈驸马挺会找茬的嘛
河南,豫剧,BV13L411t7MQ,1636.903,我也在看
河南,豫剧,BV13L411t7MQ,1550.485,这段唢呐给我听爽了
河南,豫剧,BV13L411t7MQ,1291.386,虽然显出的字很抽象↓
河南,豫剧,BV13L411t7MQ,1216.064,白话没字幕，唱戏时有字幕
河南,豫剧,BV13L411t7MQ,192.587,可以把字幕打开，进度条右边
河南,豫剧,BV13L411t7MQ,996.275,25个人，你们好
河南,豫剧,BV13L411t7MQ,8086.261,程序嫩马鼻
河南,豫剧,BV13L411t7MQ,7292.689,好！
河南,豫剧,BV13L411t7MQ,6679.783,这里面女人真是一台戏
河南,豫剧,BV13L411t7MQ,3133.423,三普通大专气场压下，这字幕hhhh
河南,豫剧,BV13L411t7MQ,3082.63,你倒是一硬到底
河南,豫剧,BV13L411t7MQ,8078.669,好！！！
河南,豫剧,BV13L411t7MQ,6199.649,21
河南,豫剧,BV13L411t7MQ,4473.346,有人扣一
河南,豫剧,BV13L411t7MQ,4472.685,有人吗
河南,豫剧,BV13L411t7MQ,4404.407,有人吗
河南,豫剧,BV13L411t7MQ,1051.6,现在我是在1月13号晚看
河南,豫剧,BV13L411t7MQ,101.521,有
河南,豫剧,BV13L411t7MQ,894.681,现在还有人？
河南,豫剧,BV13L411t7MQ,748.85,走了三人
河南,豫剧,BV13L411t7MQ,734.368,在的
河南,豫剧,BV13L411t7MQ,7712.124,好个屁出了城门孩子和她就活不了！！！
河南,豫剧,BV13L411t7MQ,1943.918,相爷就是故意的
河南,豫剧,BV13L411t7MQ,1449.549,三年不为官太难，有荣华富贵都愿意去享，古代很多都是能瞒就瞒
河南,豫剧,BV13L411t7MQ,1232.662,念白没字幕，唱词都有
河南,豫剧,BV13L411t7MQ,1145.188,安徽人也听得懂，念白还是很标准的
河南,豫剧,BV13L411t7MQ,1033.606,19岁也爱听，经典永流传！！！
河南,豫剧,BV13L411t7MQ,737.677,在的在的
河南,豫剧,BV13L411t7MQ,4532.443,这都7.02了都
河南,豫剧,BV13L411t7MQ,5034.466,生气了
河南,豫剧,BV13L411t7MQ,4978.363,还在劝他，还在给他机会
河南,豫剧,BV13L411t7MQ,3355.614,真不是人啊
河南,豫剧,BV13L411t7MQ,4043.546,天啊！
河南,豫剧,BV13L411t7MQ,4984.736,前面，岂不闻刑不上大夫？这可是在宋朝
河南,豫剧,BV13L411t7MQ,4575.254,摒退左右，还是在给机会啊
河南,豫剧,BV13L411t7MQ,2796.175,他就是知道吧
河南,豫剧,BV13L411t7MQ,2446.299,坐不住了
河南,豫剧,BV13L411t7MQ,2095.143,两句给我唱哭了
河南,豫剧,BV13L411t7MQ,6428.63,好！！！
河南,豫剧,BV13L411t7MQ,1648.059,在呢
河南,豫剧,BV13L411t7MQ,6188.521,20
河南,豫剧,BV13L411t7MQ,8001.019,国太可不斩
河南,豫剧,BV13L411t7MQ,1041.835,19
河南,豫剧,BV13L411t7MQ,6176.793,21
河南,豫剧,BV13L411t7MQ,8020.921,你管这叫道德绑架？衙门就是判道德的地方，现代法官也别干了
河南,豫剧,BV13L411t7MQ,7865.01,连斩美案都要为见男的说话？？禽兽吗
河南,豫剧,BV13L411t7MQ,7292.811,好
河南,豫剧,BV13L411t7MQ,7578.398,够义气
河南,豫剧,BV13L411t7MQ,8001.918,把我包哥架这儿了，彻底红温了
河南,豫剧,BV13L411t7MQ,7761.414,这个表情真的心都碎了
河南,豫剧,BV13L411t7MQ,4043.294,又要报驸马的恩情 有没办法背着良心杀秦香莲母子 只能自杀
河南,豫剧,BV13L411t7MQ,7849.235,秦香莲本来只想找陈世美回去奔丧，照顾孩子吧，是陈世美先动杀心的！
河南,豫剧,BV13L411t7MQ,7789.746,？告赢了才有是非对错观呐，难道让小孩明白嫌贫爱富才是好教育？
河南,豫剧,BV13L411t7MQ,2737.987,不是说湖广熟天下足吗？ 
河南,豫剧,BV13L411t7MQ,4045.119,不背叛忠，不背叛义，，。好人就是这么难啊
河南,豫剧,BV13L411t7MQ,2675.598,相爷是知道内情吗
河南,豫剧,BV13L411t7MQ,3352.437,啧啧啧，上岸第一剑，先斩意中人
河南,豫剧,BV13L411t7MQ,1412.325,气死了
河南,豫剧,BV13L411t7MQ,730.391,在的
河南,豫剧,BV13L411t7MQ,7266.347,说得好！
河南,豫剧,BV13L411t7MQ,6518.762,摇人去
河南,豫剧,BV13L411t7MQ,2282.183,她头局戏就讲出个讲究来了
河南,豫剧,BV13L411t7MQ,98.078,有
河南,豫剧,BV13L411t7MQ,732.24,在看呢
河南,豫剧,BV13L411t7MQ,139.002,兄弟，兄弟，包有的。
河南,豫剧,BV13L411t7MQ,7469.897,2025，1月12号下午4:30。
河南,豫剧,BV13L411t7MQ,7949.068,好！
河南,豫剧,BV13L411t7MQ,4040.721,天啊啊啊啊啊啊我爆哭
河南,豫剧,BV13L411t7MQ,6429.562,好！
河南,豫剧,BV13L411t7MQ,3301.707,好说不听，这下你完了
河南,豫剧,BV13L411t7MQ,2658.009,相爷是不是故意的哈哈哈哈哈哈哈
河南,豫剧,BV13L411t7MQ,6611.195,除了赵匡胤来谁都不好使
河南,豫剧,BV13L411t7MQ,5204.891,后台硬
河南,豫剧,BV13L411t7MQ,4999.011,最多进去关一阵子，但是驸马职位肯定没了
河南,豫剧,BV13L411t7MQ,4044.809,不忍杀秦香莲又没办法给恩人交代
河南,豫剧,BV13L411t7MQ,472.141,陈世美要是真认了她，这门官还活不活了
河南,豫剧,BV13L411t7MQ,7464.796,2025/1/12 下午1:23
河南,豫剧,BV13L411t7MQ,7423.592,跟太后吵架呢
河南,豫剧,BV13L411t7MQ,7810.112,太惨了
河南,豫剧,BV13L411t7MQ,981.033,鸡皮疙瘩起来了这段
河南,豫剧,BV13L411t7MQ,3947.988,秦香莲好聪明
河南,豫剧,BV13L411t7MQ,2666.629,笑死了
河南,豫剧,BV13L411t7MQ,7297.095,好!
河南,豫剧,BV13L411t7MQ,4748.906,1:19:07
河南,豫剧,BV13L411t7MQ,7817.066,腰断三截滚油煎
河南,豫剧,BV13L411t7MQ,1107.554,夫啊
河南,豫剧,BV13L411t7MQ,3128.229,吃不了，切得了
河南,豫剧,BV13L411t7MQ,2597.66,人还怪好的嘞
河南,豫剧,BV13L411t7MQ,2250.877,想刀一个人的眼神是藏不住的
河南,豫剧,BV13L411t7MQ,111.1,好听
河南,豫剧,BV13L411t7MQ,1219.699,应该是只有唱词有
河南,豫剧,BV13L411t7MQ,433.572,命你把守宫门
河南,豫剧,BV13L411t7MQ,1031.54,有
河南,豫剧,BV13L411t7MQ,6230.542,现在是2025年了，还有人吗？
河南,豫剧,BV13L411t7MQ,6184.441,12
河南,豫剧,BV13L411t7MQ,7969.455,好!
河南,豫剧,BV13L411t7MQ,1741.115,小夏夏
河南,豫剧,BV13L411t7MQ,415.163,一脚踹开了
河南,豫剧,BV13L411t7MQ,1687.577,小夏
河南,豫剧,BV13L411t7MQ,575.847,小夏
河南,豫剧,BV13L411t7MQ,568.595,那咋啦
河南,豫剧,BV13L411t7MQ,1108.031,有时候男人为了财富地位什么都可以不要
河南,豫剧,BV13L411t7MQ,985.531,父母是饿死的
河南,豫剧,BV13L411t7MQ,1001.62,好
河南,豫剧,BV13L411t7MQ,7721.608,要来了
河南,豫剧,BV13L411t7MQ,7856.013,好
河南,豫剧,BV13L411t7MQ,2663.372,哈哈哈哈哈哈
河南,豫剧,BV13L411t7MQ,961.603,太好了
河南,豫剧,BV13L411t7MQ,1297.752,点一下屏幕，右下角“字幕”里面
河南,豫剧,BV13L411t7MQ,1043.753,大家记得点赞
河南,豫剧,BV13L411t7MQ,7964.683,好
河南,豫剧,BV13L411t7MQ,7351.419,好!!
河南,豫剧,BV13L411t7MQ,110.039,52
河南,豫剧,BV13L411t7MQ,164.097,感谢下方红色字幕菌 致敬
河南,豫剧,BV13L411t7MQ,105.811,有
河南,豫剧,BV13L411t7MQ,6185.577,27咯
河南,豫剧,BV13L411t7MQ,1370.18,这是想的美好生活
河南,豫剧,BV13L411t7MQ,271.68,就是差不多现在几万左右吧
河南,豫剧,BV13L411t7MQ,6112.996,好！
河南,豫剧,BV13L411t7MQ,98.5,有的，兄弟，有的
河南,豫剧,BV13L411t7MQ,8050.831,上头了
河南,豫剧,BV13L411t7MQ,7857.182,差人杀妻灭子，仇大了去了
河南,豫剧,BV13L411t7MQ,2806.091,相爷笑死我了
河南,豫剧,BV13L411t7MQ,6220.153,14岁我就觉醒了？？？
河南,豫剧,BV13L411t7MQ,2985.135,迷了心窍了
河南,豫剧,BV13L411t7MQ,2973.908,啊，相爷莫非今日你吃醉了
河南,豫剧,BV13L411t7MQ,5573.42,感觉皇姑快来了
河南,豫剧,BV13L411t7MQ,6430.369,太燃啦
河南,豫剧,BV13L411t7MQ,2284.547,头句戏
河南,豫剧,BV13L411t7MQ,6214.971,喝茶钓鱼听戏下棋 果然到了年龄就会觉醒
河南,豫剧,BV13L411t7MQ,5229.962,心虚
河南,豫剧,BV13L411t7MQ,5209.15,口口声声杀人，也不知到底是谁的罪过
河南,豫剧,BV13L411t7MQ,4955.828,陈世美已老实
河南,豫剧,BV13L411t7MQ,4563.455,朝花夕拾
河南,豫剧,BV13L411t7MQ,1182.05,逢沟沟下死
河南,豫剧,BV13L411t7MQ,4077.592,包青天登场洗刷冤屈！
河南,豫剧,BV13L411t7MQ,3.968,全屏，右下角开字幕
河南,豫剧,BV13L411t7MQ,4038.367,怎么自裁了(震惊.jpg)
河南,豫剧,BV13L411t7MQ,1014.918,好不该将我一脚踢倒在地啊
河南,豫剧,BV13L411t7MQ,454.51,不是这半副罗裙，小心我打断尔的狗腿
河南,豫剧,BV13L411t7MQ,367.527,有了，夫人且将罗裙撕下半幅，您在前面走，我在后面拉
河南,豫剧,BV13L411t7MQ,2542.154,相爷大好人呐
河南,豫剧,BV13L411t7MQ,349.524,就该令我进屋才是啊
河南,豫剧,BV13L411t7MQ,308.975,哎呦，你不要我要
河南,豫剧,BV13L411t7MQ,228.188,永无再来
河南,豫剧,BV13L411t7MQ,1214.958,读白的时候没有字幕
河南,豫剧,BV13L411t7MQ,219.06,万万去传，不管什么莺歌冬梅，叫她自知回避
河南,豫剧,BV13L411t7MQ,2046.644,陈世美慌的嘞
河南,豫剧,BV13L411t7MQ,200.233,我乃莺歌之母冬梅之娘，一定要见
河南,豫剧,BV13L411t7MQ,178.636,这位民妇听着，我家驸马爷言到，在他远郡家乡未受过乡民杯水之恩
河南,豫剧,BV13L411t7MQ,163.142,本官在远郡家乡未受相邻杯水之恩
河南,豫剧,BV13L411t7MQ,54.703,娘，我饿了，我走不动了
河南,豫剧,BV13L411t7MQ,259.401,所以说陈世美是人渣
河南,豫剧,BV13L411t7MQ,217.632,乃是莺歌之母，冬梅之娘
河南,豫剧,BV13L411t7MQ,214.721,此人并非寻常乡邻
河南,豫剧,BV13L411t7MQ,7972.468,铡！！！
河南,豫剧,BV13L411t7MQ,7967.06,鼓掌！！！！！
河南,豫剧,BV13L411t7MQ,7851.611,想杀自己和孩子。还逼死了韩棋，秦香莲才想要他的命，而且虽然想让他死，就算他死了，秦也不会多高兴。
河南,豫剧,BV13L411t7MQ,7839.821,一开始秦香莲不想要陈的命。是他作的……
河南,豫剧,BV13L411t7MQ,104.475,23报道
河南,豫剧,BV13L411t7MQ,6426.551,好！！！(鼓掌！！！)
河南,豫剧,BV13L411t7MQ,6357.824,好！！！！！
河南,豫剧,BV13L411t7MQ,6617.275, 好！！！！
河南,豫剧,BV13L411t7MQ,6382.801,.
河南,豫剧,BV13L411t7MQ,6972.362,国太说你还没完了
河南,豫剧,BV13L411t7MQ,8031.031,豆炸辣！
河南,豫剧,BV13L411t7MQ,7818.536,理想主义
河南,豫剧,BV13L411t7MQ,504.202,都一脚给人踹晕了有啥良心
河南,豫剧,BV13L411t7MQ,6181.042,精彩
河南,豫剧,BV13L411t7MQ,1746.486,你看她衣衫褴褛，蓬头垢面，岂不有辱斯文
河南,豫剧,BV13L411t7MQ,3087.777,你倒是一硬到底，好久没听过老派河南话了
河南,豫剧,BV13L411t7MQ,466.069,妈～～～～～～～
河南,豫剧,BV13L411t7MQ,455.806,哼！不是这半副罗裙，小心我打断你的狗腿
河南,豫剧,BV13L411t7MQ,438.267,驸马爷容禀啊！
河南,豫剧,BV13L411t7MQ,430.484,小人！！！！！
河南,豫剧,BV13L411t7MQ,368.656,夫人且将罗裙撕去半幅，你在前面走，我在后面拉
河南,豫剧,BV13L411t7MQ,1690.509,无巧不成书
河南,豫剧,BV13L411t7MQ,1638.269,都在看啊
河南,豫剧,BV13L411t7MQ,327.244,眼下有桩喜事你可知晓
河南,豫剧,BV13L411t7MQ,317.327,我乃是你驸马爷的原配夫人到了
河南,豫剧,BV13L411t7MQ,317.327,我乃是你驸马爷的原配夫人到了
河南,豫剧,BV13L411t7MQ,317.327,我乃是你驸马爷的原配夫人到了
河南,豫剧,BV13L411t7MQ,1323.229,父母丧三年不得为官
河南,豫剧,BV13L411t7MQ,231.058,永无再来
河南,豫剧,BV13L411t7MQ,224.179,念她远道而来，赏她纹银十两
河南,豫剧,BV13L411t7MQ,224.179,念她远道而来，赏她纹银十两
河南,豫剧,BV13L411t7MQ,224.179,念她远道而来，赏她纹银十两
河南,豫剧,BV13L411t7MQ,1205.589,逢沟沟下死，逢涧涧下亡
河南,豫剧,BV13L411t7MQ,218.718,往外去传，不管什么xx、董梅，叫她辞职回避
河南,豫剧,BV13L411t7MQ,200.295,我乃xx之母、董x之娘，一定要见（就是我是孩子他娘，要见你）
河南,豫剧,BV13L411t7MQ,187.775,念你远道而来，赏你查茶饭一顿
河南,豫剧,BV13L411t7MQ,179.873,这一民妇听了，驸马爷言道：在他xx家乡，未受乡邻xx之恩
河南,豫剧,BV13L411t7MQ,170.01,赏他茶饭一顿，让他回去
河南,豫剧,BV13L411t7MQ,168.145,念她远道而来
河南,豫剧,BV13L411t7MQ,158.322,禀驸马爷，讲、你的远居乡邻求见
河南,豫剧,BV13L411t7MQ,149.821,大人，劳烦您通禀
河南,豫剧,BV13L411t7MQ,110.018,好看
河南,豫剧,BV13L411t7MQ,449.098,挺好看的
河南,豫剧,BV13L411t7MQ,193.966,河南人听得懂，河北人也能听得懂
河南,豫剧,BV13L411t7MQ,3396.432,虎毒不食子
河南,豫剧,BV13L411t7MQ,8090.543,一般是秋后问斩
河南,豫剧,BV13L411t7MQ,7865.305,额，就算杀了驸马后面公主会放过她和她孩子？
河南,豫剧,BV13L411t7MQ,7768.211,她就算告赢了又怎样呢？让孩子知道爹杀娘 娘杀爹？
河南,豫剧,BV13L411t7MQ,7744.679,你不干有人干…
河南,豫剧,BV13L411t7MQ,7180.175,找几个男宠不就行了
河南,豫剧,BV13L411t7MQ,7039.495,还是上面有皇帝罩着
河南,豫剧,BV13L411t7MQ,6329.725,找死
河南,豫剧,BV13L411t7MQ,4980.972,认下就没命了，皇室丑闻岂能活
河南,豫剧,BV13L411t7MQ,102.05,有有有
河南,豫剧,BV13L411t7MQ,4519.739,01:00
河南,豫剧,BV13L411t7MQ,1420.595,丧良心
河南,豫剧,BV13L411t7MQ,1007.375,32位友友们晚上好
河南,豫剧,BV13L411t7MQ,1002.645,32
河南,豫剧,BV13L411t7MQ,1106.863,驸马
河南,豫剧,BV13L411t7MQ,144.962,晚上十二点二十五，还有人在麻老铁们
河南,豫剧,BV13L411t7MQ,4497.217,0005
河南,豫剧,BV13L411t7MQ,1312.226,父母死了，也不奔丧
河南,豫剧,BV13L411t7MQ,1293.106,自动字幕怎么开呀？
河南,豫剧,BV13L411t7MQ,1047.806,我也是在25年1月十日晚上看
河南,豫剧,BV13L411t7MQ,1216.179,唱戏有字幕，说话独白没字幕
河南,豫剧,BV13L411t7MQ,3780.069,仗义每多屠狗辈，负心尽是读书人
河南,豫剧,BV13L411t7MQ,7951.883,豫剧包拯太强了！感觉完全不一样，京剧只是比豫剧好看
河南,豫剧,BV13L411t7MQ,8022.75,包拯脸都气黑了
河南,豫剧,BV13L411t7MQ,7996.724,一步到位，皇帝国太公主一起斩了
河南,豫剧,BV13L411t7MQ,3349.527,？？？
河南,豫剧,BV13L411t7MQ,3384.463,还要一个凭证 要何凭证 钢刀见血 记下了
河南,豫剧,BV13L411t7MQ,2985.42,这个嘿嘿
河南,豫剧,BV13L411t7MQ,998.222,好好好
河南,豫剧,BV13L411t7MQ,2661.145,哈哈哈哈
河南,豫剧,BV13L411t7MQ,103.993,有
河南,豫剧,BV13L411t7MQ,6428.008,俺！！！！
河南,豫剧,BV13L411t7MQ,1039.791,25.1.10晚大学生期末看剧很是欣慰
河南,豫剧,BV13L411t7MQ,5568.663,好
河南,豫剧,BV13L411t7MQ,384.951,这家伙情商高
河南,豫剧,BV13L411t7MQ,26.018,离远点看就不糊了
河南,豫剧,BV13L411t7MQ,8003.404,包∶俺太难了左右为难啊啊啊啊啊啊
河南,豫剧,BV13L411t7MQ,5529.141,哈哈哈哈哈哈哈急啦！你包黑子
河南,豫剧,BV13L411t7MQ,7275.373,唱的真好
河南,豫剧,BV13L411t7MQ,103.858,我
河南,豫剧,BV13L411t7MQ,7859.68,秦香莲拿了这钱走陈世美回头就能找人把他们弄了，搞个什么马车？下坡翻车，母子跌落山崖这种的，那不是轻轻松松？所以她绝对不能接着钱，不能接受陈世美的赦免
河南,豫剧,BV13L411t7MQ,7595.497,包拯心寒了
河南,豫剧,BV13L411t7MQ,1111.987,山东人听得懂，正常吗？
